,created_at,tweet,sentiment,label
1311,11/14/2022 17:53,positif g hebat,4,positif
1312,11/14/2022 17:53,tanda p jokowi tidak takut amerika presiden aja sejajar indonesia negara merdeka negara beri ketua g p joko widodo dunia aku,-2,negatif
1313,11/14/2022 17:53,ancam gagal hasil leaders declaration cieee koran tempe ken bnget acara event g gagal asa acara cu an alir tempe kah,-3,negatif
1314,11/14/2022 17:53,temu bahas kerjasama buka kampus indonesia,10,positif
1315,11/14/2022 17:53,ktt g bal sambut tari bal joe biden kagum amazing wonderful,7,positif
1316,11/14/2022 17:53,anies ga butuh pikir g kumpul emis nerima sumbang,2,positif
1317,11/14/2022 17:53,teliti indonesia milik peluang tawar investasi hijau ktt g,0,netral
1318,11/14/2022 17:53,g adil gimanadp persen rakyat miskinpenghasilan min jutamulutnya berani,6,positif
1319,11/14/2022 17:52,side event alias event tv swasta momentum g selagi pas indonesia,4,positif
1320,11/14/2022 17:52,selluhijau g lomau omong si anies mantan anak buah jokowi dipecatpaham drun dunia mngakui jokoei salah pimpin dunia diseganidasar kadrun tolol alamiah ga,-13,negatif
1321,11/14/2022 17:52,daijoubu besok g,0,netral
1322,11/14/2022 17:52,garuda wisnu kencana gwk salah destinasi wisata favorit bal lotus pond alunalun utama gwk langsung salah rangkai acara ktt g jamu makan malam,-9,negatif
1323,11/14/2022 17:52,k bohong modal dukung paman sam lihat g,4,positif
1324,11/14/2022 17:52,g ri tv orang tidak senang orang senang obat hati sakit hatirohani bahaya sakit jasmani moga golong tsb,-30,negatif
1325,11/14/2022 17:52,menteri negeri rusia sergei lavrov bawa rumah sakit bal ktt g,-1,negatif
1326,11/14/2022 17:52,perezida paul kagame ari i bal indonesia aho yitabiriye inama iya g,0,netral
1327,11/14/2022 17:52,sajak daftar sbnrnya tidak ngundang biar sok sibuk anggap mumoung g,3,positif
1328,11/14/2022 17:52,g tahi,-5,negatif
1329,11/14/2022 17:52,tutup presentasi sumur resap kepala kepala g harap atanding applause serta ktt g,3,positif
1330,11/14/2022 17:52,g kadrunpun malu pasu cuci otak kadrunpasukan cuci otak kadrun narasi undang dllpasukan cuci otak kadrun orang akunsalah satu iya babe haikalperang opini media,15,positif
1331,11/14/2022 17:52,kecewa sm sedih sihh part of g bal,-7,negatif
1332,11/14/2022 17:52,g bal foto,3,positif
1333,11/14/2022 17:52,ive just posted new blog sinergitas tnipolri atur lintas lancar gera anggota serta g,7,positif
1334,11/14/2022 17:52,new blog post sinergitas tnipolri atur lintas lancar gera anggota serta g,7,positif
1335,11/14/2022 17:52,tampak presiden as joe bidden kawal ketat ktt g bal,-1,negatif
1336,11/14/2022 17:52,p pilar lanjut beber arsjad rasjid g,5,positif
1337,11/14/2022 17:52,arsjad rasjid kan p pilar lanjut serta g,4,positif
1338,11/14/2022 17:51,indonesia tuan tinggal ktt g kirim undang konfirmasi hadir tingkat datang lampau dunia sukar dukung kttg,16,positif
1339,11/14/2022 17:51,hadir anies g bal kecewa buzzerrp,2,positif
1340,11/14/2022 17:51,bal libat ambulans nakes ktt g,0,netral
1341,11/14/2022 17:51,saewad ga tulul bin gubluk alias bego kadrone nama tidak bedain ktt g bloomberg nef summit beda druunnn,-12,negatif
1342,11/14/2022 17:51,presiden joko widodo bicara keynote speech presiden ri summit ktt g bal,0,netral
1343,11/14/2022 17:51,bulog hadir sukses forum tahan pangan globalg,8,positif
1344,11/14/2022 17:51,persis indonesia selenggara puncak acara konferensi tingkat ktt g,3,positif
1345,11/14/2022 17:51,h konferensi tingkat ktt g,3,positif
1346,11/14/2022 17:51,bas kuda ktt g bal besok,0,netral
1347,11/14/2022 17:50,moslem dundang media bloomberg bangga banget njeng akal cari panggung framing si abud tamu istimewa g kepala kontol bapa yang,-6,negatif
1348,11/14/2022 17:50,anis serta bangga jokowi presiden g cela otak pakai bodoh,-1,negatif
1349,11/14/2022 17:50,dukung kttg personel polri gabung laksana patroli kendara roda kendara roda tempat titiktitik lokasi tentu kawasan ktt g,-15,negatif
1350,11/14/2022 17:50,g beda undang mngajukan diundangkehaliann emang nggedabrusyang kadrun pamer twitter omong bahasa inggrispaham drun,-11,negatif
1351,11/14/2022 17:50,temu presiden jokowi terima kasih hadir presiden biden ktt g indonesia,8,positif
1352,11/14/2022 17:50,polisi daerah polda sulawesi selatan sulsel ajak elemen masyarakat jaga aman tertib sukses gelar ajang internasional presidensi g puncak november nusa badung bal,2,positif
1353,11/14/2022 17:50,g wibawa,0,netral
1354,11/14/2022 17:50,datang biden sambut menteri pariwisata ekonomi kreatif sandiaga salahuddin uno sumber,3,positif
1355,11/14/2022 17:49,g tamu pakai batik tuan rumah pakai jas,3,positif
1356,11/14/2022 17:49,g ampe tanggal si,-4,negatif
1357,11/14/2022 17:49,g emang benar undang dengar nyodorin terima terima tamu yahbiar cuap englishmu manfaat,15,positif
1358,11/14/2022 17:49,insight g yeskelas internasional ga kaya junjung cebilokal level,-4,negatif
1359,11/14/2022 17:49,moga sukses ktt gnya iya,4,positif
1360,11/14/2022 17:49,imigrasi tindak orang asing ganggu ktt g bal,-4,negatif
1361,11/14/2022 17:49,ri ghn binance bu anis ketemu tidak bicara utama g,-4,negatif
1362,11/14/2022 17:48,kopi milik indonesia even g sensasi pasar tarik neh even dunia kopi,-1,negatif
1363,11/14/2022 17:48,g rawan,-5,negatif
1364,11/14/2022 17:48,puncak ktt g tanggal november hotel the apurva kempinski nusa bal kepala negara anggota langsung kepala negara rusia brazil meksiko wakil jabat negara tsb,-9,negatif
1365,11/14/2022 17:48,berita g ga tl,-2,negatif
1366,11/14/2022 17:48,indonesia tuan tinggal ktt g kirim undang konfirmasi hadir tingkat datang dunia sukar dukung kttg,16,positif
1367,11/14/2022 17:48,g kasihan iya kadrun ituorang ga kerja disanjungornag jasa baginnegara hina hinadrun kadrun ga bodoh permanen,9,positif
1368,11/14/2022 17:48,negara iriana jokowi peleset tangga pesawat presiden darat bandara ngurah rai bal damping presiden joko widodo hadir konferensi tingkat ktt g senin november,0,netral
1369,11/14/2022 17:48,kendara operasional g mendikbudristek menhub luncur bus listrik merah putih bal,0,netral
1370,11/14/2022 17:48,ktt g bal pm inggris kan rencana ekonomi,2,positif
1371,11/14/2022 17:48,dukung ktt g aktivis imm ntb knpi harap iklim krisis energi antensi,6,positif
1372,11/14/2022 17:47,pengaruh sisi ekonomi bangsa even g dukung,7,positif
1373,11/14/2022 17:47,acara talkshow side event g nusa pagi digitalisasi layan perhati menteri perintah menteri atrbpn layan tanah transformasi digital,5,positif
1374,11/14/2022 17:47,ktt g bal aman us president joe biden iriana messi arab bang do cat bal esemka masjid raya sheikh zayed solo gus muhaimin jongdae ronaldo platinum,5,positif
1375,11/14/2022 17:47,anies ridwan kamil undang bicara g ganjar tidak alas,5,positif
1376,11/14/2022 17:47,ridwan kamil papar inovasi jabar ktt g bal,4,positif
1377,11/14/2022 17:47,indonesia tuan rumah ktt g kirim undang konfirmasi hadir tingkat hadir kondisi dunia sulit dukung kttg,20,positif
1378,11/14/2022 17:47,g undang orang daftar,3,positif
1379,11/14/2022 17:47,suasana langit bal padat private jet jelang ktt g,7,positif
1380,11/14/2022 17:47,nyalla harap hadir pimpin dunia ktt g pulih ekonomi global,6,positif
1381,11/14/2022 17:47,presiden jokowi terima kasih hadir presiden biden ktt g indonesia,6,positif
1382,11/14/2022 17:47,recover together recover stronger manfaat ajang g potensi asli indonesia kembang,10,positif
1383,11/14/2022 17:47,g joged ga makan emper satu jagain mic takut dimatiin,0,netral
1384,11/14/2022 17:47,menlu rusia sergei lavrov lari rumah sakit bal hadir ktt g,-2,negatif
1385,11/14/2022 17:47,hln mki tindak lanjut hasil agenda transisi energi g,8,positif
1386,11/14/2022 17:47,xi jinping tidak mobil listrik boyong honqi ktt g bal,-6,negatif
1387,11/14/2022 17:47,siswa kelas bu besok masuk bu bertanyatanta emang acara ga masuk siswa kakak besok g bu ye elah besok g zaman,-3,negatif
1388,11/14/2022 17:46,elon musk ikut g gelapgelapan rumah mati lampu,8,positif
1389,11/14/2022 17:46,presiden amerika serikat as joe biden bawa mobil khusus tunjang mobilitas ktt g bal cadillac one kenal juluk the beast bendera indonesia as mobil the beast tumpang biden,6,positif
1390,11/14/2022 17:46,baca forum g undang anies bawedan ridwan kamil bicara netizen ganjar tidak undang,12,positif
1391,11/14/2022 17:46,g sian,-3,negatif
1392,11/14/2022 17:46,g kafir bib,-5,negatif
1393,11/14/2022 17:46,g gagal pakar putin zelensky gak hadir bahas,-1,negatif
1394,11/14/2022 17:46,bicara muter gk pimpin g antri ken ketemu anies lucu kalee klau pimpin dunia bicara bareng buka kamus bhs inggris bolak gak aneh,18,positif
1395,11/14/2022 17:46,g presiden,0,netral
1396,11/14/2022 17:46,betapa masif media grup tempo puji anies resmi stadion jis pdhal biaya bangun trilyun skr negara indonesia tuan rumah ajang internasional g hadir negara dunia biar milyar koran tempo nyinyir,8,positif
1397,11/14/2022 17:46,orang tolol bicara iya hubunganya anies resmi mesjid solo jokowi presiden erick menteri ganjar gubernurnyakan tolol nanyain anies undang forum g sdg ganjar gak,8,positif
1398,11/14/2022 17:46,indonesia milik budaya adat p pilar lanjut,3,positif
1399,11/14/2022 17:46,momen kenal waris indonesia p pilar lanjut,8,positif
1400,11/14/2022 17:46,informasi g angkat topik utama bicara sehat transisi energi transformasi digital p pilar lanjut,14,positif
1401,11/14/2022 17:45,g drun berita media bonafid media abal kayak keuangannews gelora dkkkadrun asupan media abal bodoh maksimal,-5,negatif
1402,11/14/2022 17:45,jasa marga dukung mobilisasi delegasi negara g tol bal mandara,4,positif
1403,11/14/2022 17:45,teliti indonesia peluang tawar investasi hijau ktt g,-1,negatif
1404,11/14/2022 17:45,menteri investasi resmi kenal bal compendium g,5,positif
1405,11/14/2022 17:45,hahahahaitu gak gaduh g gak mungkin takut partai suara parlemen bawah,-1,negatif
1406,11/14/2022 17:45,harap bpip ktt g moga pecah krisis global,0,netral
1407,11/14/2022 17:45,universitas indonesia riset putar g ambil simpul potensi pasu negara capai t,5,positif
1408,11/14/2022 17:45,raya hut brimob kapolri moga sukses aman ktt g,4,positif
1409,11/14/2022 17:45,ah jabat gilir kayak ketua gkata kadrun apa capai jokowi nggk dihargaibeda dg si terima tamu g baliudah anggap top markotop,2,positif
1410,11/14/2022 17:45,forum g undang anies bawedan ridwan kamil bicara netizen ganjar tidak undang,9,positif
1411,11/14/2022 17:45,ronaldo putus hengkang bal united g,-1,negatif
1412,11/14/2022 17:45,intip canggih teknologi posko ki kakorlantas polri pantau lancar jalur tamu vvip ktt g bal,2,positif
1413,11/14/2022 17:45,pm inggris rishi sunak kutuk tindak presiden rusia vladimir putin ktt g bal,-5,negatif
1414,11/14/2022 17:45,karakter informal lekat forum g indonesia usaha keras wujud,2,positif
1415,11/14/2022 17:45,halim baca forum g undang anies bawedan ridwan kamil bicara netizen ganjar tidak undang,12,positif
1416,11/14/2022 17:45,ktt g bal resmi besok tengah gejolak alami dunia,3,positif
1417,11/14/2022 17:45,sulit cari gampang,1,positif
1418,11/14/2022 17:45,g masya allah tabarakallah pa anis sukses pa,-2,negatif
1419,11/14/2022 17:45,g bal laksana tanggal november yaahhh ingat,-2,negatif
1420,11/14/2022 17:45,tiga siaga tugas aman layanglayang,-1,negatif
1421,11/14/2022 17:44,curhat nasib menteri zaman covid g sindonews ekbis,2,positif
1422,11/14/2022 17:44,penak nyanding tua umur i pas situasi koyo ngene kerjo udan klebus rumah tanyain ktt g opo to le bingung seng njelaske,6,positif
1423,11/14/2022 17:44,inggris jepang tari libat kembang mrt jakarta,4,positif
1424,11/14/2022 17:44,jokowi apresiasi hadir joe biden ktt g bal,2,positif
1425,11/14/2022 17:44,hasil riset ui tamu negara anggotagakan habis belanja indonesia rp triliun duit belanja pelbagai perlu ktt g,12,positif
1426,11/14/2022 17:44,ketar tir aman g indo,-6,negatif
1427,11/14/2022 17:44,jokowi luncur fandemic fun dinna prapto bagja inisiatif patut dukung,6,positif
1428,11/14/2022 17:44,baca pintar jangan makan hoaks forum g undang anies bawedan ridwan kamil bicara netizen ganjar tidak undang,10,positif
1429,11/14/2022 17:44,g ygy asa anak rank sekolah kumpul,3,positif
1430,11/14/2022 17:44,dumadak suud acara g gum baline ngancan landuh swaha,0,netral
1431,11/14/2022 17:44,kadrun dngr g neng bangga,8,positif
1432,11/14/2022 17:43,indonesia tuan tinggal ktt g kirim undang konfirmasi hadir tingkat datang benarbenar kondisi dunia susah dukung kttg,9,positif
1433,11/14/2022 17:43,gublukmu drunnnn si anies gak undang acara g aju bicara bloomberg nef,-1,negatif
1434,11/14/2022 17:43,g anggur sok pentingbiar pototrus diramein smaa tim hore twitter,-8,negatif
1435,11/14/2022 17:43,abida ktt g bal,0,netral
1436,11/14/2022 17:43,phri umkm sukses ktt g bal,3,positif
1437,11/14/2022 17:43,indonesia tuan rumah ktt g kirim undang konfirmasi hadir tingkat hadir dunia susah dukung kttg,17,positif
1438,11/14/2022 17:43,manfaat positif g bawa makmur,14,positif
1439,11/14/2022 17:43,bpn halo g summit november nusa bal mari gandeng tangan pulih dunia pulih bangkit perkasa,13,positif
1440,11/14/2022 17:43,terima kasih united nations conference on trade and development unctad susun bal kompendium pandu negaranegara g,7,positif
1441,11/14/2022 17:42,jr g makan emper ga level tingkat internasional ga undang,-3,negatif
1442,11/14/2022 17:42,g summit bal ajang temu dunia berkat gigih tim jokowi sukses temu xi vs biden tolok ukur hubung superpower dunia anjlok baik xi bal temu tsb,8,positif
1443,11/14/2022 17:42,deklarasi kompendium bal g acu bijak masingmasing negara rancang laksana strategi tarik investasi lanjut,0,netral
1444,11/14/2022 17:42,sajak rombong tukang pijat unt serta ktt g bal,2,positif
1445,11/14/2022 17:42,presiden jokowi ajak pm kishida bersamasama sukses ktt g hasil deklarasi,4,positif
1446,11/14/2022 17:42,negara aju temu bilateral indonesia ktt g,-1,negatif
1447,11/14/2022 17:42,g besok dimulaiwan bohong ikut g imitasi,-5,negatif
1448,11/14/2022 17:42,wujud damai dunia g,3,positif
1449,11/14/2022 17:42,g manfaat,5,positif
1450,11/14/2022 17:42,side event g kisi kisi masuk bbrp narasumber paham situasi kondisi negara jadi memo puncak acara ceo negeri hasil nef bloomberg buku agenda acara g gambar,-6,negatif
1451,11/14/2022 17:42,dukung lancar transportasi g,8,positif
1452,11/14/2022 17:42,jokowi ketemu bilateral pm jepang poin bahas,5,positif
1453,11/14/2022 17:42,helat g dampak positif pulih ekonomi indonesia,1,positif
1454,11/14/2022 17:42,usd miliar komitmen finansial dana pandemi donor negara g negara nong lembaga filantropi salah wujud nyata,3,positif
1455,11/14/2022 17:41,sebut manfaat g rakyat indonesia bbm tdl sembilan bahan pokok turun umr rata bpjs gratis beasiswa didik rata,15,positif
1456,11/14/2022 17:41,moga sukses lancar laksana bikin bangga indonesia ktt g,11,positif
1457,11/14/2022 17:41,wisnu jurnalis antusias liput ktt g bal,2,positif
1458,11/14/2022 17:41,ktt g jamin sukses ayo bantu dukung,9,positif
1459,11/14/2022 17:41,garagara anies populer event g bawah junjung bikin narasi apa junjung tidak lupa,-12,negatif
1460,11/14/2022 17:41,g indon,0,netral
1461,11/14/2022 17:41,g persyartan presiden bhs inggrisbnyk presiden bbrp negara tidak bahasa ingris mrk gak iya negara karun kilafuck hmm negarax mana iya nama negarax,-1,negatif
1462,11/14/2022 17:41,menkumham periksa alur datang delegasi g bandara i gusti ngurah rai,-13,negatif
1463,11/14/2022 17:41,vuture smes village dukung helat g,4,positif
1464,11/14/2022 17:41,asisten bal undang sbg tukang pijat delegasi ktt g bawa rombong tukang pijat dr dki org,-5,negatif
1465,11/14/2022 17:41,jurnalis hadir ktt g,2,positif
1466,11/14/2022 17:41,orang antisipasi bahan kritik publik langsung g bikin klaim jokowi presidensi g berat sejarah,-2,negatif
1467,11/14/2022 17:41,manggala doang g iya ga daptarnya coyyy,4,positif
1468,11/14/2022 17:41,indonesia tuan rumah ktt g kirim undang konfirmasi hadir tingkat hadir dunia sulit dukung kttg,20,positif
1469,11/14/2022 17:41,tni siaga kapal perang lokasi g,-6,negatif
1470,11/14/2022 17:41,saudara bangsa tanah air sikap selenggara negara silah tamu g bal senang rakyat hormat jangan rakyat subordinasi perintah apaapain,9,positif
1471,11/14/2022 17:40,pamer bego hahaha acara boomberg g podcast neng enak firaun gampang banget ngadalin kadrun,7,positif
1472,11/14/2022 17:40,wankibul hadir side event alias event samping g vent sponsor event utama jangan tifu,-3,negatif
1473,11/14/2022 17:40,g picu tumbuh ekonomi indonesia,0,netral
1474,11/14/2022 17:40,wisnu fasilitas pada jurnalis liput ktt g,-1,negatif
1475,11/14/2022 17:40,sukses rangkai giat g bangga rakyat indonesia,2,positif
1476,11/14/2022 17:40,bahaso hadir metahuman avatar menkominfo opening dte g,2,positif
1477,11/14/2022 17:40,tukang hoaks anies dtng baca hasil ktt temu agustus jakarta tuan rumah gubernur tugas anies baca hasil sepakat ktt dlm acara g bal mantan baca anies ktt,18,positif
1478,11/14/2022 17:40,sepakat capai indonesia turki g point,8,positif
1479,11/14/2022 17:40,presiden adb apresiasi kerja jokowi pimpin g,2,positif
1480,11/14/2022 17:40,lha wan abud hadir acara samping side eventbukan acara utama forum g bal,-4,negatif
1481,11/14/2022 17:40,cepat layan tim imigrasi tempat pesawat presiden delegasi g,-9,negatif
1482,11/14/2022 17:40,daftar media tutup oktober catat jurnalis mediamedia akreditasi negeri liput event puncak presidensi g indonesia,-7,negatif
1483,11/14/2022 17:40,air force one pesawat canggih boeing pakai joe biden ktt g,-4,negatif
1484,11/14/2022 17:39,trus hasut dengki fitnah gegara capres den porno g undang g pendaping dubes as forum g,-14,negatif
1485,11/14/2022 17:39,ri tidak tutup jalan sihir sihir masif bal tingkat ancam pimpin bumi naik cicil dunia jin,-5,negatif
1486,11/14/2022 17:39,sinergitas tnipolri atur lintas lancar gera anggota serta g kurang padat arus lintas mudah mobilitas delegasi kepala negara anggota g,1,positif
1487,11/14/2022 17:39,sinergitas tnipolri atur lintas lancar gera anggota serta g kurang padat arus lantas mudah mobilitas delegasi kepala negara g personel tnipolri aman laksana atur lintas jalan nusa badung,4,positif
1488,11/14/2022 17:39,indonesia catat sejarah temu xi jinping joe biden g,2,positif
1489,11/14/2022 17:39,dasar buzzer kok wan bohong hy daftar undang kadrun kadrun lihat wan bohong g sdh heboh dukung otak cethek midah dikibulin,-3,negatif
1490,11/14/2022 17:39,pimpin negara hadir langsung g bal,5,positif
1491,11/14/2022 17:39,presidensi g indonesia puji dunia,5,positif
1492,11/14/2022 17:39,g emang beneran dialog cari solusi isu global kerja gathering elit belaka party sedang apa john legend situ,1,positif
1493,11/14/2022 17:39,ambil langkah awal menkeu menkes g kuat arsitektur sehat global hadap pandemi us president joe biden iriana messi arab bang do cat bal esemka masjid raya sheikh zayed solo gus muhaimin jongdae,9,positif
1494,11/14/2022 17:39,selamat erdogan presiden turkey g bal indonesia turkey saudara sahabat indonesia uraa semangat,13,positif
1495,11/14/2022 17:39,tanggung lancar ktt g polri kerah personel aman dukung patroli pasu kuda kawasan ring tni kerah kri aman air bal dukung kttg,11,positif
1496,11/14/2022 17:39,aku side event g kadrun kadrunista bilang g inget isi formulir bicara,4,positif
1497,11/14/2022 17:39,pm inggris rishi sunak rencana ekonomi ktt g bal,2,positif
1498,11/14/2022 17:38,puncak ktt g tanggal november hotel the apurva kempinski nusa bal kepala negara langsung kepala negara rusia brazil meksiko wakil jabat negara tsb,-6,negatif
1499,11/14/2022 17:38,g bodoh anies msrkt bodoh,-10,negatif
1500,11/14/2022 17:38,ktt g gelar pimpin bal,2,positif
1501,11/14/2022 17:38,g lomba tenis,0,netral
1502,11/14/2022 17:38,foto tutup bendera negara g typo wkwkwk,-1,negatif
1503,11/14/2022 17:38,indonesia sinar ktt g,0,netral
1504,11/14/2022 17:38,perintah jamin laksana ktt g aman,-5,negatif
1505,11/14/2022 17:38,wisnu jurnalis liput ktt g bal,0,netral
1506,11/14/2022 17:38,gwk solek jelang jamu welcoming dinner jokowi tamug,-1,negatif
1507,11/14/2022 17:38,alhamdulillah g sebentar selesai selesai orang tugas sen tiket pesawat urus kopi bos update setatusnya kaya delegasi ri bal,4,positif
1508,11/14/2022 17:38,koplakbnef institusi usaha sponsor trus riah suasana event sana tidak sangkut paut event resmi g jangan euphoria nothing saudara laki,2,positif
1509,11/14/2022 17:38,presiden jokowi presidensi kali berat sejarahg,0,netral
1510,11/14/2022 17:38,puncak ktt g tanggal november hotel the apurva kempinski nusa bal kepala negara anggota hadir langsung kepala negara rusia brazil meksiko wakil jabat negara tsb,-7,negatif
1511,11/14/2022 17:38,kenal the beast mobil presiden as joe biden ktt g,4,positif
1512,11/14/2022 17:37,g gk erti tolong boso jowo mawon,1,positif
1513,11/14/2022 17:37,presiden joe biden singgung pandemi covid harap teknologi cegah sakit tular ktt g indonesia laksana bal november temu puncak rangkai presidensi g,-13,negatif
1514,11/14/2022 17:37,gen z ya harap airlangga presiden,7,positif
1515,11/14/2022 17:37,harap ktt g hasil kerja konkret bantu dunia pulih ekonomi global jokowi,15,positif
1516,11/14/2022 17:37,indonesia tuan rumah ktt g kirim undang konfirmasi hadir tingkat hadir dunia susah dukung kttg,17,positif
1517,11/14/2022 17:37,temu bilateral presiden jokowi apresiasi hadir joe biden bahas pulih ekonomi global harap laksana ktt g,9,positif
1518,11/14/2022 17:37,ngomong-ngomong tidak prabowo iya ktt g,-5,negatif
1519,11/14/2022 17:37,presiden jokowi temu presiden amerika serikat joe biden selasela agenda ktt g bal senin biro pers sekretariat presiden narasi daily,-2,negatif
1520,11/14/2022 17:37,wisnu dte salah deliverables forum dewg g,-2,negatif
1521,11/14/2022 17:37,ktt g bal hadir jurnalis,2,positif
1522,11/14/2022 17:37,dumdum forum g undang anies bawedan ridwan kamil bicara netizen ganjar tidak undang,9,positif
1523,11/14/2022 17:37,berkat g pariwisata bal bukti,-2,negatif
1524,11/14/2022 17:37,kebo mantan baper capres cari perhati gelandang politik kali bal selagi g,-12,negatif
1525,11/14/2022 17:37,ngide banget pulang minggu g president suka makan ayam president,5,positif
1526,11/14/2022 17:37,g calon boneka pantes pepet,-4,negatif
1527,11/14/2022 17:37,ga g saudara laki,0,netral
1528,11/14/2022 17:37,orang alam semesta tidak suka presiden amerika g tidak suka leader g,-14,negatif
1529,11/14/2022 17:37,presiden uni emirat arab g g iya besok,0,netral
1530,11/14/2022 17:37,polisi bal calang libat amankkan ktt g,0,netral
1531,11/14/2022 17:37,dte salah deliverables forum dewg g,-2,negatif
1532,11/14/2022 17:37,istilah indonesia suka dikerenkerenin bahasa inggris gosong ghost song joe biden indonesia rangka ktt g the beast maksud bis,2,positif
1533,11/14/2022 17:36,g kecewa ganjar puan,5,positif
1534,11/14/2022 17:36,indonesia tuan rumah ktt g kirim undang konfirmasi hadir tingkat datang situasi dunia susah dukung kttg,11,positif
1535,11/14/2022 17:36,presiden joko widodo bicara keynote speech presiden ri summit ktt g bal,0,netral
1536,11/14/2022 17:36,rang orang foto ngeposting acara g bal sedang apa ah iya cuman nyimak hahaha apa daku,-6,negatif
1537,11/14/2022 17:36,g ga bohong ga idup kwokwokk,5,positif
1538,11/14/2022 17:36,tidak wujud komunike kepala negara makan catat sejarah kali ktt g tidak hasil rumus komitmen,-14,negatif
1539,11/14/2022 17:36,wisnu jurnalis gema ktt g bal,1,positif
1540,11/14/2022 17:36,well its true tho kompleksitas issue dunia ajaib leader deklarasi suara g gagal harap minimal tensi mengendor,-12,negatif
1541,11/14/2022 17:36,mbemz g bambu mesum simbol dukung anies kaum selang kang,-4,negatif
1542,11/14/2022 17:36,bu sry mulyani dlm presidensi g indonesia butuh investasi bidang infrastuktur hijau energi hijau yy aneh butuh investasi energi hijau sama bangun ikn alam rusak putus amdaljokowi,20,positif
1543,11/14/2022 17:36,didu abai si cebol didu fokus g cebol,0,netral
1544,11/14/2022 17:36,indonesia tunjuk hebat ktt g,0,netral
1545,11/14/2022 17:35,ktt g hubung,1,positif
1546,11/14/2022 17:35,utama perhati minggu pasar forex temu g jatuh crypto angka cpi inggris rencana musim gugur menteri uang jeremy hunt data jual ritel as,4,positif
1547,11/14/2022 17:35,ku pikir g beneran nunjukin serius mobil listrik hiace alpard,0,netral
1548,11/14/2022 17:35,banten iya iya gak ganjar g,5,positif
1549,11/14/2022 17:35,jurnalis hadir ktt g bal,2,positif
1550,11/14/2022 17:35,ktt g bal joe biden xi jinping harap inisiasi global,3,positif
1551,11/14/2022 17:35,elon musk hadir virtual ktt g tampil kena batik bicara forum anindya bakrie,2,positif
1552,11/14/2022 17:35,g anti asing nies kepriben,-2,negatif
1553,11/14/2022 17:35,dukung lancar acara puncak giat g indonesia,5,positif
1554,11/14/2022 17:35,jalan salah prioritas ktt g transisi energi lanjut eits programprogram kemenparekraf dukung tiga isu ktt g simak habis iya,10,positif
1555,11/14/2022 17:35,singkong selamat dunia coba lihat,11,positif
1556,11/14/2022 17:35,indonesia tuan tinggal ktt g kirim undang konfirmasi hadir tingkat hadir situasi dunia sulit dukung kttg,18,positif
1557,11/14/2022 17:35,wisnu lumayan iya jurnalis hadir ktt g bal,3,positif
1558,11/14/2022 17:35,banget anjirr jokes that one country g njiirr,1,positif
1559,11/14/2022 17:34,numpang beken nama iya temu bal tidak g sich,-3,negatif
1560,11/14/2022 17:34,keren gelar wbs championship mandalika capai tonton hasil pecah rekor wsbk silverstone inggris padat tonton mnjdi presidensi g indonesia milik untung mantul pakde jokowi jajar,5,positif
1561,11/14/2022 17:34,joe biden xi jinping jabat tangan jelang ktt g,1,positif
1562,11/14/2022 17:34,presiden joko widodo temu bilateral perdana menteri pm jepang fumio kishida the apurva kempinski bal senin november presiden jokowi ajak pm kishida bersamasama sukses ktt g hasil deklarasi,6,positif
1563,11/14/2022 17:34,wisnu pamer teknologi digital tanda kolaborasi transformasi digital harmoni negara anggota g,-8,negatif
1564,11/14/2022 17:34,jurnalis mediamedia akreditasi negeri liput event puncak presidensi g indonesia,-6,negatif
1565,11/14/2022 17:34,pamer teknologi digital tanda kolaborasi transformasi digital harmoni negara anggota g,-8,negatif
1566,11/14/2022 17:34,komitmen ktt g pemprov bal akselerasi ebt target daya now watching,0,netral
1567,11/14/2022 17:33,kena kaos merah tema ktt g kepala rutan prabumulih kemenkumham sumsel pegawai semangat antusias ikut gera senam,3,positif
1568,11/14/2022 17:33,indonesia tuan tinggal ktt g kirim undang konfirmasi hadir tingkat datang dunia sulit dukung kttg,12,positif
1569,11/14/2022 17:33,risih hapus nama getcontact lebih baik nonton tutorial dehsingkat menit tag messi bang do tenhag malacia cat g goat aaaaaaaaa esemka joe biden,1,positif
1570,11/14/2022 17:33,undang g acara sawer,2,positif
1571,11/14/2022 17:33,metahuman avatar menkominfo curi perhati dte g,-5,negatif
1572,11/14/2022 17:33,presiden adb apresiasi pimpin indonesia g,0,netral
1573,11/14/2022 17:33,rutan prabumulih kemenkumham sumsel giat rangka semara konferensi tingkat ktt g kumham sehat produktif jumat,11,positif
1574,11/14/2022 17:33,rilis kakanwil kemenkumham sumsel harun sulianto apresiasi rutan prabumulih ikut senam kumham semarak ktt g,3,positif
1575,11/14/2022 17:33,sedang apa kejang kenal anies baswedan numpang pansos negara anggota g jago g bang ngelawak ente bilang ane kejang,0,netral
1576,11/14/2022 17:32,puncak ktt g laksana tanggal november hotel the apurva kempinski nusa bal kepala negara langsung kepala negara rusia brazil meksiko wakil jabat negara tsb,-6,negatif
1577,11/14/2022 17:32,g buku kasi g buku dihilangin,-3,negatif
1578,11/14/2022 17:32,tokoh masyarakat kabupaten serdang bedagai h kisay dalimunthe dukung laksana ktt g bal,4,positif
1579,11/14/2022 17:32,indonesia harap negara g fleksibilitas komitmen konkret hasil ktt capai,13,positif
